label,sample,time_step,pc1,pc2
0,3,38,-2.0234757652618605,0.008277494606889837
0,3,39,-2.100339481559059,-0.06497457835708259
0,3,40,-2.1321522505426214,-0.10048494188835798
0,3,41,-2.1358840913533297,-0.1471127543116219
0,3,42,-2.182980015775178,-0.20445758521960436
0,3,43,-2.1045225100976244,-0.25500805224796846
0,3,44,-2.111737139412919,-0.30106006560670184
0,3,45,-2.078617348440372,-0.35399836341870217
0,3,46,-2.0244933049178653,-0.3878241633811477
0,3,47,-1.8656576409914352,-0.4486276606582335
0,3,48,-1.763537278013273,-0.49764211311264245
0,3,49,-1.6239139846346677,-0.5645443339258466
0,3,50,-1.516220559824994,-0.6232659789064987
0,3,51,-1.4358137258891672,-0.6659496453725019
0,3,52,-1.3553574666593338,-0.700290253105443
0,3,53,-1.245716189019407,-0.7641391423888059
0,3,54,-1.2319895823309712,-0.7928767863342954
0,3,55,-1.238094917614233,-0.8123791597998443
0,3,56,-1.2504914769988054,-0.8439902351681536
0,3,57,-1.2836664125299637,-0.8786718613918482
0,3,58,-1.197806627032054,-0.9200285910652258
0,3,59,-1.0968316857231535,-0.9611080686770131
0,3,60,-1.0529399999766256,-0.9854082440477291
0,3,61,-1.0131737725131775,-1.0171425261206557
0,3,62,-0.9705338563220829,-1.0475022773297449
0,3,63,-0.8476149468295449,-1.0960014588647298
0,3,64,-0.8081001784862009,-1.1113133748136297
0,3,65,-0.6721713452810034,-1.1589408572256696
0,3,66,-0.6021235567110084,-1.1795002041734575
0,3,67,-0.578427209086915,-1.2031601188155419
0,3,68,-0.541880330660436,-1.2182401450285572
0,3,69,-0.47773011281068045,-1.2417381794687976
0,3,70,-0.43638943468307967,-1.254325987984539
0,3,71,-0.3246154331693031,-1.2776066124346779
0,3,72,-0.27128844992186485,-1.294168683851075
0,3,73,-0.20794706069778815,-1.3090000253590168
0,3,74,-0.12503865545890494,-1.3246877092090494
0,3,75,-0.03160405870474146,-1.340545255402713
0,3,76,0.030600130368296483,-1.356473231713297
0,3,77,0.0752545008207451,-1.3688805532638193
0,3,78,0.15987338488517155,-1.383750156903134
0,3,79,0.2054970066956478,-1.394928219812357
0,3,80,0.24153177665607978,-1.403128452235043
0,3,81,0.2956344575044485,-1.410498890776019
0,3,82,0.3324021501893837,-1.417486289041538
0,3,83,0.36901335218867287,-1.4228395556092195
0,3,84,0.38230913387336773,-1.426473753921831
0,3,85,0.4432045003530548,-1.4319330695392363
0,3,86,0.5169806833539208,-1.4352436175796028
0,3,87,0.6019675004907403,-1.4419998939694159
0,3,88,0.6662440858934335,-1.4428364720553224
0,3,89,0.6909494111377772,-1.4355410830469058
0,3,90,0.7458452578969894,-1.430302486247911
0,3,91,0.8092388361560291,-1.4222522696978896
0,3,92,0.8677104265435481,-1.4137827350891297
0,3,93,0.9106626340765324,-1.4067148896710469
0,3,94,0.9706957272111484,-1.396839340868705
0,3,95,1.0336788304347868,-1.384965594416243
0,3,96,1.0549314786798845,-1.3603616878283666
0,3,97,1.062482525707764,-1.3414827616353027
0,3,98,1.069354826893387,-1.323888914863846
0,3,99,1.0622537288739895,-1.3021692180253335
0,3,100,1.1531719314694948,-1.2829661518017863
0,3,101,1.221399103168112,-1.2613274552121068
0,3,102,1.2875675022413913,-1.2396654399862723
0,3,103,1.3599142594524296,-1.2189908222166614
0,3,104,1.3882402227859958,-1.1867194245852393
0,3,105,1.429177658265473,-1.161512809750763
0,3,106,1.4777235221432738,-1.137410613757139
0,3,107,1.5196990940813488,-1.1165982269329757
0,3,108,1.5783961369647246,-1.076007142266294
0,3,109,1.6273251005620426,-1.0385394834642014
0,3,110,1.6816418028064872,-1.0047543040904376
0,3,111,1.7437044081596684,-0.9712171748172618
0,3,112,1.7930835838631825,-0.9324524586483015
0,3,113,1.8187593170651557,-0.9051078772963588
0,3,114,1.9022096942239661,-0.867911638944462
0,3,115,1.9595579812949868,-0.8280009308258988
0,3,116,1.9966676450153988,-0.7819112234688266
0,3,117,2.0109475492761044,-0.7310187962838388
0,3,118,2.0296019986791656,-0.6735700015012908
0,3,119,2.069763624104445,-0.6223336854501033
0,3,120,2.087118956875499,-0.5529598246512172
0,3,121,2.196959727552759,-0.5045640336301551
0,3,122,2.2304138657998696,-0.439655771002499
0,3,123,2.182093448062048,-0.362939125209764
0,3,124,2.1791778426072272,-0.30853776292067125
0,3,125,2.1182138934612733,-0.23264528303864418
0,3,126,2.1095875142749687,-0.19257978621500818
0,3,127,2.1363126381868516,-0.1342506780718373
0,3,128,2.1867478076013356,-0.07779153715162722
0,3,129,2.2429920684392304,-0.02042827576114382
0,3,130,2.2763965877812917,0.041199678694106456
0,3,131,2.307328468639575,0.10293998572509543
0,3,132,2.3384072360627934,0.15845533223775446
0,3,133,2.344865171929087,0.22637206599515958
0,3,134,2.3738884612319926,0.2920913860747421
0,3,135,2.370208046284214,0.34736361964285123
0,3,136,2.4305887535136317,0.4238806758169924
0,3,137,2.42432083013298,0.47609699981638437
0,3,138,2.415981418352709,0.5349782290936335
0,3,139,2.393121585296036,0.5760766531400777
0,3,140,2.3403445561452143,0.6458697967917906
0,3,141,2.306886251679592,0.6967065867494953
0,3,142,2.248920100240535,0.7429275228261641
0,3,143,2.1903493077753757,0.7935181724240928
0,3,144,2.1425126153757827,0.84547558369625
0,3,145,2.111068015016677,0.8949479469914835
0,3,146,2.0849824659262866,0.936774418671453
0,3,147,2.0278800625391598,0.9873119640568997
0,3,148,1.964916002730774,1.0353791452948853
0,3,149,1.9028034400187321,1.0936464737719722
0,3,150,1.8468340497746143,1.1388036216973156
0,3,151,1.8468340497746143,1.1388036216973156
0,3,152,1.6915007365712607,1.248128934817426
0,3,153,1.617312109440744,1.2942009712375355
0,3,154,1.5325289591131914,1.3369104044372193
0,3,155,1.4481293192026186,1.376107015610375
0,3,156,1.3529579629503417,1.4208019313029665
0,3,157,1.2658973718026718,1.465267114365149
0,3,158,1.1925324127446584,1.5042259483766909
0,3,159,1.1056715864084958,1.5417160688121019
0,3,160,1.020803878311806,1.5738000166307577
0,3,161,0.9451207655371153,1.6019493124185444
0,3,162,0.8487042155082026,1.6344467205441564
0,3,163,0.80553038662473,1.6370877666765105
0,3,164,0.7186356128013575,1.6523942229014315
0,3,165,0.6597066066082704,1.6512538815686175
0,3,166,0.5685021132551347,1.6549769041829798
0,3,167,0.5159577239699261,1.6370673816600871
0,3,168,0.43635371288516783,1.6348886669228615
0,3,169,0.35091551633077556,1.6225411681138937
0,3,170,0.24866252865318833,1.6150331369827162
0,3,171,0.14976117472906278,1.6118309277483314
0,3,172,0.06626173598907496,1.5967234536552235
0,3,173,0.02546295435736458,1.584928066521616
0,3,174,-0.029291005323907472,1.567164321990403
0,3,175,-0.07974221031316796,1.547304401095876
0,3,176,-0.14317936203343506,1.5307823538282226
0,3,177,-0.19264601581916133,1.5118436680492786
0,3,178,-0.21400826822622485,1.4896581393544563
0,3,179,-0.2366160023500723,1.4518453621182679
0,3,180,-0.2667484363046346,1.4325908262269367
0,3,181,-0.2773249010102383,1.3958964134361225
0,3,182,-0.3047804902080254,1.355189921995676
0,3,183,-0.40801056783253403,1.325127831775215
0,3,184,-0.457360744392461,1.277256888393701
0,3,185,-0.5365900248987089,1.2348832325265338
0,3,186,-0.6031983442869897,1.1886306379815486
0,3,187,-0.6036913593717124,1.1180422061676953
0,3,188,-0.6324335306599465,1.05732580282967
0,3,189,-0.633274628135873,0.9887175230890111
0,3,190,-0.637341752465307,0.9112214332822632
0,3,191,-0.6954780836309526,0.8487466374682202
0,3,192,-0.6837248947563832,0.7728735533680895
0,3,193,-0.6513934175143632,0.6885984839768272
0,3,194,-0.6439664047261461,0.6644446961191143
0,3,195,-0.7025118514298605,0.5658439416351583
0,3,196,-0.7768316989013798,0.48863754559746436
0,3,197,-0.7797248941423365,0.4049742862566999
0,3,198,-0.7755169486027647,0.324388632589422
0,3,199,-0.7894437055386717,0.25037763255511764
0,3,200,-0.7392192245997632,0.15752113037238227
0,3,201,-0.7684041800675516,0.07417662382704754
0,3,202,-0.7638759986829498,-0.00490195016713637
0,3,203,-1.08126204408624,0.1672925819885852
0,3,204,-0.48580431683541403,0.3708690514250923
0,3,205,-1.4309485985535082,-0.15319963433141293
0,3,206,-1.3891281125762531,-0.21872515420805622
0,3,207,-1.3227575067121489,-0.278862029218523
0,3,208,-1.4236079921638716,-0.3180482201603359
0,3,209,-1.3542440124580941,-0.3519308065241223
0,3,210,-1.3546506267127578,-0.3786591122218595
0,3,211,-1.3313036836092802,-0.4048549837756685
0,3,212,-1.2891545374428488,-0.4223643980889604
0,3,213,-1.3478828038182942,-0.42043907431021754
0,3,214,-1.3815518014567965,-0.4148524656300537
0,3,215,-1.3862359815796879,-0.4139064881548777
0,3,216,-1.383478227705597,-0.41352662026574544
0,3,217,-1.387743247050405,-0.4122929040668862
0,3,218,-1.3841791980905798,-0.40839534164802616
0,3,219,-1.3941147980064275,-0.4020459677218013
0,4,0,-0.9892775516128317,0.1912427835909683
0,4,1,-0.9649681189024365,0.19858071250006157
0,4,2,-0.9380665364984089,0.2096398693690181
0,4,3,-0.9424620811549902,0.2206717740525765
0,4,4,-0.9768238879813094,0.2448390541544474
0,4,5,-1.1409221070399944,0.294132097394233
0,4,6,-1.263014278056515,0.31887006337785
0,4,7,-1.23156911607844,0.3154443074495364
0,4,8,-1.210939353516891,0.3144970336619707
0,4,9,-1.1910893060732621,0.30056364238566186
0,4,10,-1.1716902067425297,0.24673632418089617
0,4,11,-1.1613069279399388,0.18696992747563035
0,4,12,-1.0942806066566813,0.09846775783322759
0,4,13,-1.0616109042937298,-0.06983087414886496
0,4,14,-0.9708537759417298,-0.22014180765148034
0,4,15,-0.6106684989888083,-0.3986123225513004
0,4,16,-0.5921632904794304,-0.556446471000977
0,4,17,-0.43169804900995806,-0.7050512112576942
0,4,18,-0.29708889464469734,-0.8599816105421633
0,4,19,-0.15417801703003362,-0.9587486350887673
0,4,20,-0.015553847746229902,-1.0246865716370976
0,4,21,0.25508723122547994,-1.0478576597951161
0,4,22,0.5245666569401777,-1.0819022043420237
0,4,23,0.6440907995809819,-1.0820908338454065
0,4,24,1.2178586128663433,-1.0215944845576923
0,4,25,1.587398845143521,-0.9254535240145719
0,4,26,1.8588002656871494,-0.7950661348278657
0,4,27,2.1656273864062556,-0.6528174303374216
0,4,28,2.4427444162234524,-0.4885519513203902
0,4,29,2.6601389442161585,-0.2885556804439257
0,4,30,2.8592514138678005,-0.09068278912963226
0,4,31,2.9414982694180116,0.12066208811095387
0,4,32,2.984991351486379,0.2597444502065681
0,4,33,2.966314250013638,0.5294321978198221
0,4,34,2.907192711084676,0.6675457366205311
0,4,35,2.756757156386755,0.859009324903978
0,4,36,2.5615090463097543,1.0340465464144606
0,4,37,2.3198722259986764,1.192391932514261
0,4,38,2.0110786511856107,1.3266945092875213
0,4,39,1.6632003922395533,1.4367576120807939
0,4,40,1.2458285522641215,1.5219760570745517
0,4,41,0.8915953810605856,1.583398706411083
0,4,42,0.5218804731686127,1.6240957837967918
0,4,43,0.1588110817707035,1.6507504553672674
0,4,44,-0.1573503337701164,1.6576152085184044
0,4,45,-0.44385983130673273,1.6327273920711864
0,4,46,-0.6364132169987998,1.6050485132118486
0,4,47,-0.8449306680024342,1.546174373071268
0,4,48,-1.0393733709935087,1.4581818811720462
0,4,49,-1.1913464719758025,1.3661333694453714
0,4,50,-1.303641362102739,1.267527719369693
0,4,51,-1.4216452538793898,1.1358115527520847
0,4,52,-1.4846404632831138,0.9700707180820676
0,4,53,-1.5917670404596564,0.8019775059993466
0,4,54,-1.7010431833074764,0.6294967676762125
0,4,55,-1.723906178184073,0.43228959192084615
0,4,56,-1.5593202308889307,0.24158714771992168
0,4,57,-1.5272127428559328,0.04229915445270096
0,4,58,-1.3733267411727759,-0.15844640925557205
0,4,59,-1.3338966548406423,-0.2744229335119689
0,4,60,-1.0398933467096505,-0.4675972766942546
0,4,61,-0.8640274759784362,-0.6454861997249488
0,4,62,-0.7018038729191329,-0.824924759932475
0,4,63,-0.7199314051584781,-0.9788428741457349
0,4,64,-0.6026281501078973,-1.0853671705708587
0,4,65,-0.4147434445546922,-1.17220480222403
0,4,66,-0.25357393273937184,-1.2278463998689395
0,4,67,-0.07393507838322275,-1.3119376208043803
0,4,68,0.001181926158570556,-1.363006578210796
0,4,69,-0.06475521599325186,-1.3943391803186316
0,4,70,-0.024853876488760564,-1.4164926850927821
0,4,71,0.01061055464694018,-1.431978061179398
0,4,72,0.023476982266233022,-1.4341543347730588
0,4,73,0.08335207647279898,-1.4313873184714634
0,4,74,0.11509269506454145,-1.426396206281741
0,4,75,0.12423655029038218,-1.4211986359442346
0,5,0,-1.0506730439556569,-0.5951458695168776
0,5,1,-1.0523616823874422,-0.59655938431481
0,5,2,-1.046305952321524,-0.5879445441707601
0,5,3,-1.0409074478006592,-0.5794946507110506
0,5,4,-1.0413789627082604,-0.5768647629721037
0,5,5,-1.043309929488899,-0.5761808130012971
0,5,6,-1.0452202947008356,-0.5747623430446603
0,5,7,-1.0439722677493388,-0.5727803167544511
0,5,8,-1.0448509198756442,-0.5677780211040075
0,5,9,-1.0447328934451896,-0.5610247592511596
0,5,10,-1.0446731050718328,-0.5566417311309809
0,5,11,-1.0496360297306762,-0.5512757706791019
0,5,12,-1.0704321259958822,-0.5563510217874268
0,5,13,-1.0954931540898485,-0.5675134366142399
0,5,14,-1.1007245944798034,-0.5599207553046334
0,5,15,-0.2231480618941154,1.0410350674754387
0,5,16,-0.32771178869693457,0.9212632786562491
0,5,17,-0.4563503733418331,0.6959246354827701
0,5,18,-0.5408059349761146,0.38898097655387137
0,5,19,-0.5799950645450322,0.04646710751860743
0,5,20,-0.5927007008874859,-0.35230788415696374
0,5,21,-0.5512445546144094,-0.750004121248831
0,5,22,-0.43119781458234624,-1.0810915211802161
0,5,23,-0.25324635953874797,-1.3811395920860692
0,5,24,-0.010715422652828809,-1.624910876989192
0,5,25,0.3069028839623536,-1.7586360871443347
0,5,26,0.6712064698408178,-1.8187763386186382
0,5,27,0.9396214938253115,-1.8007081800282663
0,5,28,1.5960122995716166,-1.5352088677798261
0,5,29,2.0395125721937206,-1.259016321492177
0,5,30,2.3915066493802373,-0.9140905914938189
0,5,31,2.587944555823623,-0.61794586006917
0,5,32,2.755918139655527,-0.16299529503407864
0,5,33,2.690594233628629,0.20693165630985128
0,5,34,2.522184009772528,0.5733508831339458
0,5,35,2.2457733605949066,0.9069435003983229
0,5,36,1.8605581685580226,1.1193458946963093
0,5,37,1.4015000034859906,1.239338733620187
0,5,38,0.9409593003962244,1.2947129258021985
0,5,39,0.5101538709497467,1.3471029058792403
0,5,40,0.10314692009995652,1.2790203073157644
0,5,41,-0.23792455468633342,1.1611760458813487
0,5,42,-0.38767713059991155,1.1368370306849176
0,5,43,-0.5111015065666857,1.1712938925374052
0,5,44,-0.5852701495283674,1.1389102332018142
0,5,45,-0.613368490588496,1.1309676168503886
0,5,46,-0.6160519619054565,1.1365112579827323
0,5,47,-0.6079265963980609,1.1409592800394663
0,5,48,-0.5869032163699648,1.1421149984229682
0,5,49,-0.5551080053356304,1.1403307744977675
0,5,50,-0.5439052848904483,1.1365956854763741
0,5,51,-0.5364695553385165,1.1409550292612025
0,6,0,0.12114375131913094,-0.11728301430595188
0,6,1,0.05793881667610144,-0.1413323718209466
0,6,2,0.012495648691343857,-0.16208837907463006
0,6,3,-0.07517786779914704,-0.18884726914586522
0,6,4,-0.17350315112485448,-0.20369661903165362
0,6,5,-0.2409234488588697,-0.2278512920154812
0,6,6,-0.3781627498624578,-0.24074293070720876
0,6,7,-0.5000119666630721,-0.2440984091446154
0,6,8,-0.6211946816884344,-0.23065965968396432
0,6,9,-0.7438223541243277,-0.19470440661234978
0,6,10,-0.8372504880225456,-0.1612548173905514
0,6,11,-0.8632371860925085,-0.07039875295255164
0,6,12,-0.8962072165831214,0.0780459912699093
0,6,13,-0.8213201832973833,0.24629774347175232
0,6,14,-0.5234775996477292,0.44537258853344674
0,6,15,-0.13259244284383673,0.6115549799864926
0,6,16,0.2024728394776971,0.7397550443341877
0,6,17,0.6130149380527302,0.8633835927708922
0,6,18,1.1608716270809312,0.8701313416364848
0,6,19,1.867969583241024,0.74756939980942
0,6,20,2.253423296607143,0.6235068514526358
0,6,21,2.7004589285666274,0.3546772194328502
0,6,22,2.9991104320787048,0.026032809433262426
0,6,23,3.0433127086236933,-0.34766579734750813
0,6,24,2.90814121576654,-0.6240884198318667
0,6,25,2.522358858888562,-1.0091636828537107
0,6,26,1.9643276003829138,-1.37744334146747
0,6,27,1.2534168602808022,-1.6703580508838665
0,6,28,0.5440831036825403,-1.8599799670054014
0,6,29,-0.10855011400060524,-1.9183287869293713
0,6,30,-0.6544361270338667,-1.846219851010944
0,6,31,-0.9644056543365117,-1.721663505906843
0,6,32,-1.276634440344852,-1.5140589641077997
0,6,33,-1.5449795753424773,-1.2352211118227787
0,6,34,-1.680721265735191,-0.933073298770277
0,6,35,-1.8487720697832033,-0.6248254007717304
0,6,36,-1.7560600324411897,-0.2998117496185725
0,6,37,-1.6175936806877824,0.0357681911650725
0,6,38,-1.5159967929820704,0.35983853318598885
0,6,39,-1.3484676989597606,0.5775970956746779
0,6,40,-1.0709845803747136,0.8451685040523554
0,6,41,-0.8027129234029861,1.0447415944492637
0,6,42,-0.6157452391527712,1.184826257909798
0,6,43,-0.4505536348843415,1.293774377500289
0,6,44,-0.21646221776556276,1.349656753154038
0,6,45,-0.07987698572940992,1.368020042727712
0,6,46,-0.022631665470052017,1.3838561266962386
0,6,47,0.025288311896992786,1.392120940456613
0,6,48,0.0844526575902224,1.3685675234859118
0,6,49,0.04818485613193397,1.3545963476246188
0,7,0,-0.8881887930668195,0.5514973607463611
0,7,1,-0.8908482621393711,0.5594314440214591
0,7,2,-0.9607365790379564,0.5754160590377688
0,7,3,-0.9851503083282629,0.5808486337826462
0,7,4,-0.9913756292568376,0.5827253125690944
0,7,5,-0.9968337626860685,0.5846138605005681
0,7,6,-1.0004260286196698,0.5858903215609143
0,7,7,-1.0054447495413208,0.5876629327056724
0,7,8,-1.0120095828829279,0.5888741926954231
0,7,9,-1.0165066513245582,0.5899830194554968
0,7,10,-1.0236052632619648,0.5917223994604422
0,7,11,-1.0460068217808998,0.5900374926575607
0,7,12,-1.095072199571924,0.5806048061851482
0,7,13,-1.1174789608226108,0.5712600492895072
0,7,14,-1.1393574559990804,0.5582674903056379
0,7,15,-1.158400212522338,0.5327059116397234
0,7,16,-1.191647650473157,0.5064008482329238
0,7,17,-1.264669708701512,0.445553439111727
0,7,18,-1.3265749459708138,0.3790896319666955
0,7,19,-1.3477252508820188,0.3038327034848271
0,7,20,-1.3503017355338651,0.20856658953760138
0,7,21,-1.3490738738928791,0.0990131439962592
0,7,22,-1.3273378221733534,-0.011231308333467065
0,7,23,-1.323739767696186,-0.13895223526126413
0,7,24,-1.3432281145781928,-0.27801125479850725
0,7,25,-1.4009598780790995,-0.440282234103208
0,7,26,-1.4296524111110802,-0.6021713904552598
0,7,27,-1.4296524111110802,-0.6021713904552598
0,7,28,-1.4295754503252465,-0.9154682795359599
0,7,29,-1.41649783392207,-1.0772834765347765
0,7,30,-1.3329400969249572,-1.2257474161570745
0,7,31,-1.1890554764568124,-1.3701631567635018
0,7,32,-1.059895980666689,-1.522053147880816
0,7,33,-0.8734609609876595,-1.652054261484273
0,7,34,-0.6205144171789336,-1.7565116697193053
0,7,35,-0.32025243206698306,-1.8227024435615902
0,7,36,-0.041050260413090144,-1.8597535849323563
0,7,37,0.22830498448588732,-1.859544803173716
0,7,38,0.46448823729845795,-1.8530523503701894
0,7,39,0.7651477085771059,-1.803496412114434
0,7,40,0.9513016340780193,-1.7681436503671693
0,7,41,1.198274763338741,-1.6560110010309037
0,7,42,1.3414510014266128,-1.5864300194601633
0,7,43,1.5688259340741642,-1.4729163555603737
0,7,44,1.7930132850898857,-1.3452406182647014
0,7,45,1.9749074956664916,-1.2130656023825372
0,7,46,2.0583171889429064,-1.0834985084685644
0,7,47,2.1122008389027442,-0.948643748179389
0,7,48,2.1804130606534,-0.7905569669274861
0,7,49,2.221670468688796,-0.6138628555274118
0,7,50,2.316943848564618,-0.42669472497764577
0,7,51,2.4217892290581835,-0.23629936231658397
0,7,52,2.4793367919530658,-0.06177286747521505
0,7,53,2.5229148856982944,0.11968005783001759
0,7,54,2.541728104476533,0.2567411563139855
0,7,55,2.538462243524636,0.4688092580548846
0,7,56,2.5028410987280467,0.6612639523754504
0,7,57,2.3893888404480803,0.8359679608421758
0,7,58,2.2552893482706295,0.9864462722335954
0,7,59,2.0852936403843554,1.11701379336884
0,7,60,1.8936246040157165,1.212879464269059
0,7,61,1.7492029389951922,1.286641219519137
0,7,62,1.587811267671897,1.3547148568546596
0,7,63,1.3993355738979665,1.432003522444321
0,7,64,1.1495785009062038,1.4307564763478229
0,7,65,1.0050781235908093,1.4198708529952955
0,7,66,0.756437502506882,1.4208205810059789
0,7,67,0.5452855737471671,1.372481593026098
0,7,68,0.32725577231588093,1.3003703846760435
0,7,69,0.13971187311769248,1.212333908508921
0,7,70,0.0042966082050834055,1.1578176292404352
0,7,71,-0.24096028253543542,1.0003574619248021
0,7,72,-0.41001362156816984,0.8840936167330109
0,7,73,-0.549115257783939,0.754096065307958
0,7,74,-0.8228699222332291,0.6355879737706375
0,7,75,-0.9814331551101995,0.4831995730100799
0,7,76,-1.06214327758438,0.34186582406188176
0,7,77,-1.070544390497759,0.24919306029804567
0,7,78,-1.1089897671752864,0.11620541587094625
0,7,79,-1.1769681070831326,0.003832242227780418
0,7,80,-1.2404837947988168,-0.08199873927836877
0,7,81,-1.303221393215478,-0.15231142850427745
0,7,82,-1.3868564045083154,-0.20448648817773638
0,7,83,-1.4210758572177142,-0.23645806352183255
0,8,0,-1.3418940940180801,0.03669863689615739
0,8,1,-1.3412942672195989,0.03732445384992408
0,8,2,-1.3410347939981446,0.03752817576817602
0,8,3,-1.339803176122481,0.037154207426810436
0,8,4,-1.3389035072862268,0.03475254921321945
0,8,5,-1.3400152601615831,0.03398910977656477
0,8,6,-1.3422574441548991,0.034362300027775586
0,8,7,-1.3459422804830534,0.03549400912486193
0,8,8,-1.352654909971515,0.03552960819771275
0,8,9,-1.3598421825360758,0.03322605596981074
0,8,10,-1.3680309554607395,0.024775006744079845
0,8,11,-1.374461721138163,0.011458278824440464
0,8,12,-1.3814784319150077,-0.00842860928473451
0,8,13,-1.3924617050128523,-0.03121329109366837
0,8,14,-1.4095364993159172,-0.06727933757923348
0,8,15,-1.4381315015978478,-0.12186856131663867
